SiteCode,Site Name,NoofCells,(2G/3G),Priority,Type,Category,MBU#,OMO Colocation,OMO host name ,,2026-01-01 00:00:00,2026-02-01 00:00:00,2026-03-01 00:00:00,2026-04-01 00:00:00,2026-05-01 00:00:00,2026-06-01 00:00:00,2026-07-01 00:00:00
ALC3049,ALC3049__S_JamiaMuhammadia,12,2G/3G/LTE,Elite,Macro,CP Prime,C4-HFZ-06,Jazz Host/CM-PAK Guest,DEODAR,Non DG Site,97.458635130426,99.53187003968245,98.13876754778961,95.47268840020551,98.01817316308227,98.15481931584348,98.114250423138
SKL9913,SKL9913__S_RasheedaVillage,9,2G/3G/LTE,Diamond,Macro,Standby,C4-GRT-04,JAZZ,DEODAR,DG site,99.20076662684183,99.9380132550705,99.96300652130624,99.74799061213986,99.59472072879329,99.96603330761313,99.98548573775388
DIL2203,DIL2203__S_KALAS,9,2G/3G/LTE,Diamond,Macro,CP Prime,C4-GRT-04,Jazz Host/TELENOR Guest,DEODAR,Non DG Site,99.8588502256736,99.99634865520282,99.98637246117084,99.99822102194783,99.99995851586351,98.92813357338817,99.54732510288065
GJR9716,GJR9716__P_Darbar_PandeyShah,12,2G/3G/LTE,Elite,Macro,CP Prime,C4-GRT-04,JAZZ,DEODAR,Non DG Site,98.87775039824761,99.81906897596994,99.66296731879719,97.40464248971172,98.96836730884104,99.3706275720164,98.21753036638772
KHR0295,KHR0295__H_FruitMandi,13,2G/3G/LTE,Hub,Macro,Standby,C4-MBD-08,JAZZ,DEODAR,DG site,99.41424558864063,99.41860945767186,99.37435380479721,98.02847518993339,99.15477667493784,99.865340099715,99.10422985019748
NRW5630,NRW5630__S_MasterGhulamRasoolColony,9,2G/LTE,Platinum,Macro,B2S,C4-NRW-05,Enfrashare,Enfrashare,Non DG Site,99.79581508031326,99.91634057172246,100,99.97948816872426,97.41972819593781,97.81642232510279,99.26882135271468
RUR3736,RUR3736__H_GJRMangowalGharbi,12,2G/3G/LTE,Elite,Macro,Standby,C4-MBD-08,JAZZ,DEODAR,DG site,99.90757852947031,99.89719397596996,100,100,99.83718513540418,100,99.7377321037435
RUR0758,RUR0758__S_BuzargWall,9,2G/3G/LTE,Diamond,Macro,Standby,C4-GRT-04,Jazz Host/UFONE+TELENOR Guest,DEODAR,DG site,99.96197978892867,99.97278714726629,99.66132350988978,99.9969135802469,99.94696253152789,99.99335562414262,99.38696817337045
NRW4000,NRW4000__P_KatcheryRdNarowal,12,2G/3G/LTE,Platinum,Macro,Standby,C4-NRW-05,JAZZ,DEODAR,DG site,98.92977150537621,99.43240534060836,99.67939503683787,98.09846000514383,99.48378696236554,97.38625257201642,99.37137532357616
WZB9858,WZB9858__S_WazirabadWarid_MDWA4193,12,2G/3G/LTE,Elite,Macro,Standby,C4-WZD-07,Jazz Host/CM-PAK Guest,DEODAR,DG site,98.72151595479876,99.12266107253065,98.86840091099157,99.17071759259248,99.9058361957387,99.10871592078186,99.18029420549581
RUR3735,Rur3735__H_Gjrmuhallahkhokhar,9,2G/3G/LTE,Platinum,Macro,Standby,C4-GRT-04,Jazz Host/UFONE+TELENOR Guest,DEODAR,DG site,98.7630675029867,99.66407627865954,100,99.0422668038408,99.61963195274126,98.41553069272969,98.2073460108853
SOH4009,SOH4009__P_AddaSodra,16,2G/3G/LTE,Elite,Macro,Standby,C4-WZD-07,JAZZ,DEODAR,DG site,99.15191905615285,99.98723751653439,100,100,99.85943100358419,99.10649353780857,98.06959145385288
RUR6235,RUR6235__S_Daulat_Nager_road_MDLM3311,12,2G/3G/LTE,Diamond,Macro,Standby,C4-GRT-04,JAZZ,DEODAR,DG site,94.4149181103143,98.98931809413556,97.41635242433254,99.1450135030863,99.92679087017123,99.8199588477366,100
BBK9607,BBK9607__H_MusalmaniaGoriaBobak,12,2G/3G/LTE,Diamond,Macro,Standby,C4-NRW-05,JAZZ,DEODAR,DG site,99.87783440362404,99.97735132826278,99.9995644165671,99.87218685699582,99.72967381023489,99.77440200617269,99.52289613201897
KHR0006,KHR0006__S_Kharian-1_MDKN2769,16,2G/3G/LTE,Elite,Macro,CP Prime,C4-MBD-08,JAZZ,DEODAR,Non DG Site,91.65670269563888,95.73309358465583,99.86237119175622,98.4558256172837,98.07333669354824,98.52208719135797,96.45664155839297
ALC9648,ALC9648__S_MuhallaHaiderabad,9,2G/3G/LTE,Elite,Macro,Standby,C4-HFZ-06,Jazz Host/TELENOR Guest,DEODAR,DG site,97.28428249037533,99.41498107730725,97.63704284481587,92.95976937585682,96.80124120536264,94.48167438271552,96.58241238550337
AMG9500,AMG9500__S_Masjid_Bilal_2J3779,9,2G/3G/LTE,Platinum,Macro,CP Prime,C4-HFZ-06,JAZZ,DEODAR,Non DG Site,99.48507815611309,99.98319003527335,100,100,99.77679460374351,98.60510973936894,98.77150952475763
RUR5628,RUR5628__S_Khaner,12,2G/LTE,Elite,Macro,B2S,C4-NRW-05,Enfrashare,Enfrashare,Non DG Site,95.92544367283934,97.02870094797167,98.72467393468732,97.1420235339504,95.86214406610888,96.92816036522613,93.53984655017894
RUR6254,RUR6254__S_LAKHWAN_WALA_MR1R3577,12,2G/3G/LTE,Platinum,Macro,Standby,C4-GRT-04,JAZZ,DEODAR,DG site,96.14068411489401,97.9694906029539,98.55100059737123,94.59188528806536,98.51725843787304,97.46455439814768,96.7242881322179
JPJ3534,JPJ3534__S_MangowalRd,12,2G/3G/LTE,Platinum,Macro,Standby,C4-GRT-04,Jazz Host/TELENOR Guest,DEODAR,DG site,99.38999651533251,99.97232211750436,100,99.41861175411519,100,99.22416730967072,99.61410419155706
GJR0766,GJR0766__P_GJRServiceMoreGujrat,12,2G/3G/LTE,Diamond,Macro,Standby,C4-GRT-04,Jazz Host/TELENOR Guest,DEODAR,DG site,98.84579724213455,99.80282738095232,100,97.75461355452664,99.63936803066504,99.99995177469133,99.75938682297887
KHR2637,KHR2637__S_BidarMarjan,12,2G/3G/LTE,Platinum,Macro,Standby,C4-MBD-08,Jazz Host/CM-PAK Guest,DEODAR,DG site,99.55562711569091,99.92416570216048,100,99.91594328703702,99.62732726005571,99.9773019547325,99.81784834229387
RUR5004,RUR5004__S_Hutcher stop Warid_MR483560,12,2G/LTE,Platinum,Macro,Standby,C4-NRW-05,Jazz Host/CM-PAK Guest,DEODAR,DG site,98.22588423436868,99.29720224316573,99.93503584229386,99.0546231995884,97.8550004978095,99.53528485082293,95.56193374153715
BGL1622,BGL1622__S_Village_Malka_MDKN3890,12,2G/LTE,Platinum,Macro,Standby,C4-GRT-04,Jazz Host/CM-PAK Guest,DEODAR,DG site,98.09849163679793,98.87164834104922,97.9740858970529,99.61580504115217,99.65251331640773,98.40110596707811,98.13284050179196
JPJ5673,JPJ5673__S_MangowalSharqi_CMPak40679,9,2G/LTE,Gold,Macro,OMO,C4-GRT-04,Jazz Guest/CM-PAK Host,CM-PAK ,Non DG Site,91.46362256073238,98.63037827013507,98.35585921943414,87.01974022633706,98.07275073012048,94.7620027434838,95.51674714589112
HWY8854,Hwy8854__P_Miangeehotel,12,2G/3G/LTE,Platinum,Macro,Standby,C4-GRT-04,JAZZ,DEODAR,DG site,97.94189939267213,99.7213955026454,99.48812724014324,94.63419495884749,98.85444668458761,98.36357060185173,99.4728662634408
GJR3403,GJR3403__S_RailwayStnGJR,12,2G/3G/LTE,Platinum,Macro,Standby,C4-GRT-04,JAZZ,DEODAR,DG site,99.33427294902425,99.97950424382715,99.56289202508955,100,99.97411389884506,99.96333269032912,100
HWY6909,HWY6909__H_ChakMurtazaGJR,12,2G/3G/LTE,Platinum,Macro,Standby,C4-GRT-04,JAZZ,DEODAR,DG site,99.86644700816406,99.5541053516313,99.99950219036239,94.4041602366254,99.12495955296687,99.35011574074068,98.38326986260448
WZB0817,WZB0817__H_NazimabadWazirabad,12,2G/3G/LTE,Hub,Macro,Standby,C4-WZD-07,JAZZ,DEODAR,DG site,99.99738649940261,99.57895860890646,100,99.5743312757201,99.83687400438062,99.92822466563777,98.5120625497808
RUR1731,RUR1731__S_Dhunni,9,2G/3G/LTE,Diamond,Macro,Standby,C4-MBD-08,JAZZ,DEODAR,DG site,99.90151666002917,99.69060019841268,100,100,99.56497660294698,99.60570987654319,96.71198808575593
RUR1771,RUR1771__S_MohriSharifDngRd,9,2G/3G/LTE,Diamond,Macro,Standby,C4-MBD-08,JAZZ,DEODAR,DG site,97.104946568432,99.99632569077012,100,99.69549468449931,100,99.67181069958846,100
JPJ3112,JPJ3112__P_Farroqeazamjalalpu,12,2G/3G/LTE,Diamond,Macro,Standby,C4-GRT-04,JAZZ,DEODAR,DG site,95.52256011051344,99.26713031856252,99.12909759557935,99.33230452674881,96.5671047391475,97.83273855452649,98.34075380824352
KHR0629,KHR0629__S_GalianaRoad,9,2G/3G/LTE,Elite,Macro,Standby,C4-MBD-08,JAZZ,DEODAR,DG site,99.74626227930432,99.8295579805996,100,100,99.67551108456118,99.75173611111107,99.69096392539485
RUR0875,RUR0875__S_KarariwalaKalan,9,2G/3G/LTE,Platinum,Macro,Standby,C4-MBD-08,Jazz Host/CM-PAK Guest,DEODAR,DG site,99.8838651599628,99.99435074955908,100,100,99.92929028939334,99.90650720164606,99.9227150537634
GJR0737,GJR0737__P_shahen_Chow,12,2G/3G/LTE,Hub,Macro,Standby,C4-GRT-04,JAZZ,DEODAR,DG site,99.82273309936278,99.44037973985871,99.79540023894847,99.457835005144,99.99992221724409,99.99988747427976,100
RUR5728,RUR5728__S_Karmabad,9,2G/LTE,Diamond,Macro,B2S,C4-WZD-07,Enfrashare,Enfrashare,Non DG Site,98.83954350856227,99.93923611111107,100,99.61490483539093,100,99.227409122085,99.86330977034375
GJR3427,GJR3427__SFurnitureMarket,12,2G/3G/LTE,Elite,Macro,CP Prime,C4-GRT-04,JAZZ,DEODAR,Non DG Site,88.8031100657107,99.97891865079363,100,97.20746527777767,99.83239371764232,96.11196309156367,100
RUR9508,RUR9508__S_Guliyan_Wali_Pulli_Amjad_Nagar_Rd_2J3776,9,2G/3G/LTE,Diamond,Macro,Standby,C4-WZD-07,Jazz Host/CM-PAK Guest,DEODAR,DG site,99.91039426523294,99.74013447971775,99.24372345015254,94.7452632030177,95.03181833266939,96.69045781892983,99.19018817204294
GJR0397,GJR0397__P_Marghazar,16,2G/3G/LTE,Elite,Macro,Standby,C4-GRT-04,JAZZ,DEODAR,DG site,96.43751866786107,99.29102337549583,98.67430182198301,95.37647087191331,97.5816485588408,95.05359037422805,96.81086422864358
GJR3437,GJR3437__P_DrRabaniRaod,12,2G/3G/LTE,Platinum,Macro,Standby,C4-GRT-04,JAZZ,DEODAR,DG site,99.50775960772592,99.80194899140206,99.84669018817198,99.32108410493815,99.80863886399837,99.18563528806573,99.1778207138589
HWY0204,HWY0204__S_KotlaArb_AliKhan_Kharian_MR745460,18,2G/3G/LTE,Hub,Macro,Standby,C4-GRT-04,Jazz Host/UFONE Guest,DEODAR,DG site,99.38404354174962,99.85237314447383,100,100,100,99.56682956104251,100
RUR4509,RUR4509__S_Wzbwaiyanwalapind,9,2G/3G/LTE,Gold,Macro,Standby,C4-GUJ-02,JAZZ,DEODAR,DG site,100,99.97297086272779,100,98.7691829561042,98.12081010221688,98.40314214677633,97.59543425594039
FTP8761,FTP8761__S_Gs_laravillage,9,2G/3G/LTE,Platinum,Macro,CP Prime,C4-GRT-04,Jazz Host/CM-PAK Guest,DEODAR,Non DG Site,99.18900587415361,99.735059340094,99.70270393601486,98.93308470507539,99.51480153989111,99.73876886145402,98.20315611310228
TDA3548,TDA3548__P_Bagowal,12,2G/3G/LTE,Hub,Macro,Standby,C4-GRT-04,JAZZ,DEODAR,DG site,99.96917728660559,99.97232785861253,100,100,99.89639336917561,100,100
HWY1732,HWY1732__S_Guliana,12,2G/3G/LTE,Platinum,Macro,Standby,C4-MBD-08,JAZZ,DEODAR,DG site,99.29342144563915,99.13302951388879,99.68059289127832,99.4661297582304,99.61772886798087,99.89646026234567,98.30782058940648
MIR2209,MIR2209__S_Dahu,9,2G/3G/LTE,Gold,Macro,CP Prime,C4-MBD-08,JAZZ,DEODAR,Non DG Site,98.89380475906003,99.46508946942969,100,100,100,99.7506858710562,98.97799681401828
JPJ3113,JPJ3113__H_Kashmirmahaljalalpu,12,2G/3G/LTE,Elite,Macro,Standby,C4-GRT-04,JAZZ,DEODAR,DG site,99.12192602548778,99.97435446979715,99.79639585822376,98.91857960390927,100,99.1656860853909,99.40202172939058
KHR0196,KHR0196__S_Jandialawala_GT_Rd_MDKN4196,9,2G/3G/LTE,Hub,Macro,Standby,C4-MBD-08,JAZZ,DEODAR,DG site,97.6000389950881,99.46201223544956,99.34845015266154,99.8024477023319,100,99.98156721536348,100
RUR4621,RUR4621__P_Solary_town_Zafarwai,12,2G/3G/LTE,Elite,Macro,Standby,C4-NRW-05,JAZZ,DEODAR,DG site,99.2290328803264,99.13120384149025,99.16633997909193,95.85037294238673,96.38853108821169,94.02748842592571,99.12326388888869
BGL2205,BGL2205__H_PindiHashim,9,2G/3G/LTE,Diamond,Macro,Standby,C4-MBD-08,JAZZ,DEODAR,DG site,97.8786464555952,98.7281837889476,99.13586469534039,98.55296210562393,97.87901981282342,96.37349965706419,98.60600856232567
MIR2208,MIR2208__S_CHHIMBER,12,2G/3G/LTE,Platinum,Macro,Standby,C4-MBD-08,Jazz Host/CM-PAK Guest,DEODAR,DG site,99.13908490143362,99.99545304232804,99.96579114396656,98.13945151748963,99.90770298187967,99.73839377572011,96.54627451712452
GJR0796,GJR0796__P_ZahoorPalace,12,2G/3G/LTE,Elite,Macro,Standby,C4-GRT-04,JAZZ,DEODAR,DG site,98.86906984269206,99.97800581459433,99.51762246117077,98.15660365226323,99.44094422043001,99.66996206275711,99.6276850607327
PND3233,PND3233__S_MirajKey,9,2G/3G/LTE,Gold,Macro,Standby,C4-HFZ-06,JAZZ,DEODAR,DG site,99.57545134740471,99.96628821281595,99.14897368246376,98.02812071330582,100,99.17864797668025,98.69105104208138
KHR5301,KHR5301__S_NearMTPark_CMPak7503,9,2G/3G/LTE,Bronze,Macro,OMO,C4-MBD-08,Jazz Guest/CM-PAK Host,CM-PAK ,DG Site,99.98848815213061,99.49928350970015,100,98.4551826131687,100,100,97.67804991371291
WZB0029,WZB0029__S_SuiGasTower_AhmedNasarRoadWarid_MDWA1510,9,2G/3G/LTE,Platinum,Macro,Standby,C4-WZD-07,JAZZ,DEODAR,DG site,99.38109816806042,99.96536963550845,99.7272625448028,99.91280864197527,98.91583283552356,99.02220507544577,93.70795582769135
AMG8797,AMG8797__S_KaluCheema,12,2G/3G/LTE,Diamond,Macro,CP Prime,C4-HFZ-06,JAZZ,DEODAR,Non DG Site,99.61537982875345,99.82055018187825,99.05246602449206,95.22329925411505,98.58135142871362,97.61855388374478,98.08561081242527
NRW3203,NRW3203__S_Dulam(TP-LBDR05),9,2G/3G/LTE,Gold,Macro,OMO,C4-NRW-05,Jazz Guest/TELENOR Host,TELENOR,Non DG Site,96.69473068498597,97.52725878159897,98.70243843754145,99.56157836076791,95.46314964157678,85.24387002743457,94.08822016460873
RUR9205,RUR9205__P_Hazara,12,2G/3G/LTE,Diamond,Macro,Standby,C4-GRT-04,JAZZ,DEODAR,DG site,98.42026334129808,99.95246362433852,100,99.71958590534969,100,99.70965149176955,99.62997187375545
RUR5948,RUR5948_H_Daulat Nagar Gujrat,6,2G/LTE,Diamond,Macro,B2S,C4-GRT-04,Enfrashare,Enfrashare,Non DG Site,99.0279644563918,99.99555638227511,99.29373257666258,99.99826388888887,99.41429584826757,100,99.85818647949021
RUR4041,RUR4041__S_Sankhatra,12,2G/3G/LTE,Platinum,Macro,Standby,C4-NRW-05,JAZZ,DEODAR,DG site,95.7446921047389,96.80805293761009,99.45188047590597,98.06444508744843,99.34917612504968,99.1854906121398,98.18279258761439
NRW1135,NRW1135__S_Narowal_2_Warid_MDNR5774,12,2G/3G/LTE,Platinum,Macro,Standby,C4-NRW-05,JAZZ,DEODAR,DG site,99.09146629828736,99.72384121472653,99.3139560931899,99.74697788065836,97.9233093140182,96.1153388631685,97.38850619772971
RUR5698,RUR5698__S_Malikpur,9,2G/LTE,Platinum,Macro,B2S,C4-GRT-04,Enfrashare,Enfrashare,Non DG Site,94.42687591265083,99.99641754850086,100,100,99.06420084959507,99.61689814814807,98.43447165803782
RUR0509,RUR0509__S_SarokiGjrat,9,2G/3G/LTE,Diamond,Macro,OMO,C4-GRT-04,Jazz Guest/UFONE Host,UFONE,Non DG Site,98.34944992035038,99.8461383009994,99.38723782025752,86.52169067215353,95.9143518518518,100,98.97515515067032
FTP6242,FTP6242__S_Fatehpur_MDFP4296,16,2G/3G/LTE,Elite,Macro,Standby,C4-GRT-04,Jazz Host/CM-PAK Guest,DEODAR,DG site,99.39203442353639,99.99544012483464,99.99998833258663,99.99973476080244,99.9419429510155,99.58754099151233,97.60101646505369
LLM0360,LLM0360__H_Lalamusa,9,2G/3G/LTE,Hub,Macro,Standby,C4-GRT-04,JAZZ,DEODAR,DG site,99.3181667330412,99.7330155055849,100,99.9997427983539,99.71792861409797,99.99944272976677,99.9989421545201
RUR0776,RUR0776__S_BahddarMor,9,2G/3G/LTE,Diamond,Macro,Standby,C4-MBD-08,Jazz Host/CM-PAK Guest,DEODAR,DG site,99.67434952874017,99.99570565108756,99.97006919553961,99.613683127572,99.87847222222219,99.93822873799724,99.91387893269614
HJW8769,HJW8769__P_Hajiwala,16,2G/3G/LTE,Elite,Macro,Standby,C4-GRT-04,Jazz Host/CM-PAK Guest,DEODAR,DG site,99.7098664314514,99.90868623925209,99.89451491562079,99.42980806327114,99.95987576538188,98.96138358410448,97.04808607750849
GUJ4838,GUJ4838__S_GujranwalaCantt,9,2G/3G/LTE,Gold,Macro,Standby,C4-GUJ-02,JAZZ,DEODAR,DG site,96.82374634939595,99.98002094356261,99.99782208283553,98.61709104938264,99.79627140581438,99.99995713305894,99.25459229390674
SCK9900,SCK9900__S_KotFazal,9,2G/3G/LTE,Platinum,Macro,Standby,C4-HFZ-06,Jazz Host/TELENOR Guest,DEODAR,DG site,98.96144464356827,99.29763282627857,99.34309869905739,97.81751543209867,99.84771173503246,97.80952074759941,98.8526110115491
RUR8090,RUR8090__P_UNIVERSITY_OF_GUJRAT,12,2G/3G/LTE,Platinum,Macro,OMO,C4-GRT-04,Jazz Guest/UFONE Host,UFONE,Non DG Site,99.78164824771007,98.93955990961193,99.69728507068884,97.65022183641958,97.06914575866166,95.08714313271578,97.0441308243724
JPJ6312,JPJ6312__S_Ittefaq_Colony_MDJJ1561,12,2G/3G/LTE,Platinum,Macro,Standby,C4-GRT-04,JAZZ,DEODAR,DG site,99.6769215452011,99.75399925595232,100,99.4730581275719,99.93782046495416,99.99961419753085,99.8661203205893
GJR5647,GJR5647__S_NearIkramHospital,9,2G/LTE,Platinum,Macro,B2S,C4-GRT-04,Enfrashare,Enfrashare,Non DG Site,99.01616221956719,99.97191449882423,100,98.71525634430722,99.99991703172704,99.98632544581612,99.72330080977028
RUR6442,RUR6442__S_FaizaneMadinaZafarwal,9,2G/LTE,Diamond,Macro,B2S,C4-NRW-05,E.Co,E.CO,Non DG Site,91.31670649143747,98.62415490887699,99.568979822116,98.18930041152252,97.63890963095699,95.52938528806577,96.85805373025349
MIR2211,MIR2211__S_BhaoGhaseetPur,16,2G/3G/LTE,Elite,Macro,Standby,C4-MBD-08,JAZZ,DEODAR,DG site,98.25567502986847,99.54033099785042,99.88175076538228,98.78818238811726,99.37392659796885,96.0704089506171,95.24226217144552
GJR5415,GJR5415__S_Muslimabad_CMPak4330,12,2G/3G/LTE,Platinum,Macro,OMO,C4-GRT-04,Jazz Guest/CM-PAK Host,CM-PAK ,Non DG Site,99.69660058243726,99.81436700837737,99.8157015382317,98.16301761831257,97.67995818399041,99.92822466563783,98.22873108323371
RUR9489,RUR9489__S_Jamkey_Chatta_Main_Bazar_WA1971,9,2G/3G/LTE,Platinum,Macro,Standby,C4-WZD-07,JAZZ,DEODAR,DG site,99.57041102482403,99.99159501763668,99.69946817337046,98.83547668038399,99.7794288464091,99.82705332647456,99.60780897384832
LLM6252,LLM6252__S_Lalamusa_GT_Rd_MDLM4189,9,2G/3G/LTE,Platinum,Macro,Standby,C4-GRT-04,JAZZ,DEODAR,DG site,99.91149359484932,99.74502590388003,99.92719534050178,99.88884602194783,100,99.66720250342932,99.66592824903748
RUR0650,RUR0650__H_DhoriaDingaRoad,19,2G/3G/LTE,Elite,Macro,Standby,C4-MBD-08,Jazz Host/TELENOR Guest,DEODAR,DG site,98.80465949820781,99.95560515873014,99.95572916666664,99.22873263888879,98.91537858422927,99.13007330246906,97.70052083333323
RUR9501,RUR9501__S_KalasKay_1M3547,16,2G/3G/LTE,Elite,Macro,Standby,C4-HFZ-06,JAZZ,DEODAR,DG site,99.96689954823775,99.80555297205686,99.85799591173831,99.0314911265432,99.92046324298087,99.6101224922839,96.79205635827343
KHJ6979,KHJ6979__S_KhujianwalaGujrat,9,2G/3G/LTE,Platinum,Macro,CP Prime,C4-MBD-08,JAZZ,DEODAR,Non DG Site,99.99968886897649,99.63344172545557,99.89433990442055,99.9980709876543,99.66590750696929,96.04031635802464,98.82201646090527
NRW1234,NRW1234__S_Mangwal(Ufone_1308),9,2G/3G/LTE,Platinum,Macro,OMO,C4-NRW-05,Jazz Guest/UFONE Host,UFONE,Non DG Site,99.74765199787598,99.97646145649618,99.23131969334923,95.72367969821661,91.94971292977544,97.65485682441694,99.9516709810168
RUR6240,RUR6240__S_ Dolat_Nagar_Chowk_Kotla_BhimberRoad_MR745461,16,2G/3G/LTE,Platinum,Macro,Standby,C4-GRT-04,JAZZ,DEODAR,DG site,99.39110103046583,99.93662677744703,99.94790499925325,99.630714699074,99.70894470579444,100,98.98317325642161
KHR5760,KHR5760__S_BismillahPlaza,9,2G/LTE,Platinum,Macro,B2S,C4-MBD-08,Enfrashare,Enfrashare,Non DG Site,98.34523928049903,99.23590443121691,99.86017771804059,100,100,99.67871227709189,99.86584030266826
HWY0478,HWY0478__P_MalikPura,9,2G/3G/LTE,Platinum,Macro,Standby,C4-MBD-08,Jazz Host/CM-PAK+UFONE Guest,DEODAR,DG site,99.55632716049377,99.72527649176949,99.70430107526877,99.02171210562393,98.85725723483327,98.69202246227685,99.04783535775915
RUR5786,RUR5786__S_NearZafar,12,2G/LTE,Platinum,Macro,B2S,C4-NRW-05,Enfrashare,Enfrashare,Non DG Site,98.47790036340093,99.6989190641534,99.07828989944242,99.80922067901233,98.1474014336916,99.6810378086418,99.99601752289917
GJR5765,GJR5765__S_KalraKalan,9,2G/3G/LTE,Elite,Macro,B2S,C4-GRT-04,Enfrashare,Enfrashare,Non DG Site,96.63706773529782,99.73593198853608,99.2165098566308,99.01976165980783,99.82369242001843,98.92076045953353,96.82592426656026
DHN4912,DHN4912__H_GJRDingaRdGujrat,9,2G/3G/LTE,Gold,Macro,Standby,C4-GRT-04,JAZZ,DEODAR,DG site,99.35378086419752,99.8994157848324,100,100,100,100,97.76701264436475
WZB0060,WZB0060__S_DhonkalRdWazir,12,2G/3G/LTE,Elite,Macro,Standby,C4-WZD-07,JAZZ,DEODAR,DG site,99.70651010553539,99.42177854938265,98.84934413580235,99.48813657407396,99.22433480187146,99.43589248971172,99.10269812823567
GHK4414,GHK4414__P_Hanjranwala,12,2G/3G/LTE,Elite,Macro,Standby,C4-GUJ-02,JAZZ,DEODAR,DG site,99.6901135005973,99.97683462852729,99.82769563918752,99.36265432098756,99.86734928813216,99.10927854938261,97.65981245021894
KHR2593,KHR2593__S_KabariBazarKharian,18,2G/3G/LTE,Elite,Macro,Standby,C4-MBD-08,JAZZ,DEODAR,DG site,99.88414517788394,99.93046369782475,99.75212191358023,99.42167138203004,99.72515722487715,99.8095957647462,99.42563138855691
MIR2210,MIR2210__S_Sheikhatahir,12,2G/3G/LTE,Platinum,Macro,Standby,C4-MBD-08,JAZZ,DEODAR,DG site,98.988124128833,99.9949018959435,99.71495731282351,98.8184477880657,99.10657170947823,98.77239261831261,95.540310135404
GJR0054,GJR0054__P_GujratC1C2_A,12,2G/3G/LTE,Hub,Macro,Standby,C4-GRT-04,Jazz Host/CM-PAK Guest,DEODAR,DG site,98.98941532258048,99.07052606922377,99.64212154022293,99.65354938271591,98.49299021804036,98.13927469135764,98.89288692254067
GHK9864,GHK9864__P_Muhallahjinnah_Town,12,2G/3G/LTE,Elite,Macro,Standby,C4-GUJ-02,Jazz Host/UFONE Guest,DEODAR,DG site,97.8151290571485,99.76615892305993,99.06105324074066,94.39089827674864,97.16461631322149,96.74893904320949,99.10605834328946
RUR4223,RUR4223__S_MohallahTahirabad,12,2G/3G/LTE,Diamond,Macro,Standby,C4-MBD-08,JAZZ,DEODAR,DG site,99.54400637196332,99.62465208884474,99.50940860215047,99.6680330504115,98.98748631023486,99.89809992283944,97.79803240740728
KHR1738,KHR1738__S_AbrarColony,12,2G/3G/LTE,Gold,Macro,CP Prime,C4-MBD-08,Jazz Host/CM-PAK Guest,DEODAR,Non DG Site,99.98105212066903,99.67971505731919,100,100,99.84122983870968,99.84926376028807,96.6991176324173
DNG6121,DNG6121__S_BalranWala_CMPak7124,12,2G/3G/LTE,Gold,Macro,OMO,C4-MBD-08,Jazz Guest/CM-PAK Host,CM-PAK ,Non DG Site,99.5205159796893,99.98377562830686,98.62240516726402,95.01757008744843,95.80349586817987,93.778002829218,99.76788069992031
RUR0370,RUR0370__S_HeadKhanki,12,2G/3G/LTE,Gold,Macro,CP Prime,C4-WZD-07,JAZZ,DEODAR,Non DG Site,99.64559065113497,99.95902571097876,100,97.22799318415633,99.67973728096375,96.422405478395,96.97381521306231
GJR6264,GJR6264__S_JalalPur_JattanRoad_MDGU4171,9,2G/3G/LTE,Gold,Macro,CP Prime,C4-GRT-04,Jazz Host/TELENOR Guest,DEODAR,Non DG Site,99.67872610513739,99.98374118165782,100,99.9864326131687,99.05231564449745,100,100
GJR6281,GJR6281__S_NoorPur_Sharqi_MDGU4241,12,2G/3G/LTE,Platinum,Macro,Standby,C4-GRT-04,JAZZ,DEODAR,DG site,97.29210225009932,99.98158826609347,99.71217269016321,98.31285365226327,99.60907942552765,99.6505111882716,99.24024915372352
